id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1750784451787809100,"All you are is a 21st century Bernard Manning.
Trigger: discourse to annoy. you don't have an argument, you just have ""look I'm upsetting people. I must be on to something"" Ricky Gervais already has that locked down. you are just a reactionary to the annoying lefties.",https://twitter.com/robinatdahouse/status/1750784451787809100,tweet,robinatdahouse,@robinatdahouse,seated,,,0,0,0,1,29,0,2024-01-26 02:35:15,,
1750784393507991846,"@DQFab_ZA You annoy me 😭😭😭😭

I don't like him , and you know that",https://twitter.com/DonaldMakhasane/status/1750784393507991846,tweet,ᴅᴏᴄᴜᴍᴇɴᴛ ᴍᴀꜱᴛᴇʀ,@DonaldMakhasane,"Johannesburg, South Africa",@DQFab_ZA,,1,0,0,1,6,0,2024-01-26 02:35:02,,
1750783987742597626,"@joaoaguiam @dannypostmaa GDPR is mainly used to annoy big tech companies from outside the EU 

They aren't saying it out loud. But the same with AI regulations, you have mistral and the EU itself is also starting investments in AI.",https://twitter.com/forgebitz/status/1750783987742597626,tweet,Klaas,@forgebitz,🇪🇺 Europe,"@joaoaguiam,@dannypostmaa",,1,0,0,1,269,0,2024-01-26 02:33:25,,
1750783821618815456,"@Ronny__Deila @FaeTheYY Ronny, J is an absolute wind up and tweets things to annoy the huns. He's not being serious.",https://twitter.com/RobertG13106495/status/1750783821618815456,tweet,Bad Bolshevik,@RobertG13106495,,"@Ronny__Deila,@FaeTheYY",,1,0,0,1,213,0,2024-01-26 02:32:45,,
1750783512486015243,@Adeesewa Lmaooooo. I am going to annoy them today. 😂😂😂😂,https://twitter.com/LifeOfPhelyx/status/1750783512486015243,tweet,f.,@LifeOfPhelyx,"Between Thick Thighs ",@Adeesewa,,1,0,0,0,4,0,2024-01-26 02:31:32,,
1750783194394157169,"Housing Levy Down,
Time to get that minced meat stew from office girlfriend Bree and more bread slices just to annoy the teagirl who claims am the hungriest here🤣🤣🤣🤣Might take Bree for some KFC she misses later",https://twitter.com/Nyangah_/status/1750783194394157169,tweet,Trigg,@Nyangah_,"Turin, Piedmont",,,0,0,0,1,49,0,2024-01-26 02:30:16,,
1750783132524028122,"@ViviiVT And no matter how often I report it, no matter how often I told them off in normal chat too, it doesn’t stop. The interacting with my char with emotes disabled in chat. The porting to my place following me around. The sending other ppl to annoy me. Ff was my safe place..",https://twitter.com/ChiyoSara/status/1750783132524028122,tweet,Chiyo,@ChiyoSara,,@ViviiVT,,0,0,0,0,19,0,2024-01-26 02:30:01,,
1750782916668637359,"@DavidHorrocks1 @barbpar @2phat1JG @colonelhogans The Greens often annoy me, but they are a useful part of our system. I still think we're better with them than without.

If Lab/LNP had less resistance from crossbench, things would be much worse",https://twitter.com/james00000001/status/1750782916668637359,tweet,James One 😷,@james00000001,Gumbaynggirr country,"@DavidHorrocks1,@barbpar,@2phat1JG,@colonelhogans",,0,0,0,3,25,0,2024-01-26 02:29:09,,
1750782901493407860,Jordan finally got TikTok I’m about to annoy her so bad 😭😭,https://twitter.com/SarahJayWard/status/1750782901493407860,tweet,sweetesttaboo 🇵🇸,@SarahJayWard,,,,1,0,0,0,399,0,2024-01-26 02:29:06,,
1750782373937955251,@voidofthestarss Shakes his body a bit when he gets sprayed.  I feel like i annoy most of people u know,https://twitter.com/Bhangxchristoph/status/1750782373937955251,tweet,Christopher,@Bhangxchristoph,27ooc. multi .bipolar.He/him,@voidofthestarss,,1,0,0,0,22,0,2024-01-26 02:27:00,,
1750782287808225691,YIPPIE THEU WENT OFFLINE SO I WONT ANNOY THEM,https://twitter.com/starr_narii/status/1750782287808225691,tweet,Micahh🍡,@starr_narii,$hedtwt ; 15 🍉,,,1,0,0,0,49,0,2024-01-26 02:26:40,,
1750782129473306939,"@AmeliaBee7 This is perfect, what a great way to annoy a cooker like Rachel, this is brilliant.",https://twitter.com/aussiepie19/status/1750782129473306939,tweet,Naicos Jaicos,@aussiepie19,,@AmeliaBee7,,0,0,0,1,13,0,2024-01-26 02:26:02,,
1750781871468794221,@MrrChapter The goal is to annoy her. Right?,https://twitter.com/Thoughts23Just/status/1750781871468794221,tweet,Thoughts Just Thoughts,@Thoughts23Just,,@MrrChapter,,0,0,0,0,1,0,2024-01-26 02:25:00,,
1750781545202303118,United fans saying this is my new number 1 annoy me. There's a reason people in Turkey were shocked we were signing him. We need a new keeper in the summer. Costa or Mangian but I prefer the latter,https://twitter.com/AdewomoKoal/status/1750781545202303118,tweet,Scarface🎃🦿,@AdewomoKoal,"Lagos, Nigeria",,,0,0,0,0,33,0,2024-01-26 02:23:42,,
1750781542102642752,@puntodeoro90 @KrasiFIFA Maybe try not watching his streams if they annoy you?,https://twitter.com/mk_hornet/status/1750781542102642752,tweet,MK Hornet,@mk_hornet,,"@puntodeoro90,@KrasiFIFA",,1,0,0,0,141,0,2024-01-26 02:23:42,,
1750781493775937906,"@timthetatman @CallofDuty THATS A GROWN ASS MAN ACTING A LIKE A FVCKING LIL POS KID...

IILL NEVER UNDERSTAND HOW A GROWN ASS MAN COULD ACT LIKE A FVCKING CHILD AND STILL FEEL LIKE A MAN.

I TRULY DONT GET IT...

THIS DUDE SPENDS HIS DAYS STREAM SNIPING TIM JUST TO ANNOY HIM.

WHAT A REAL LIFE LOSER, LOL.",https://twitter.com/WoolyBully0420/status/1750781493775937906,tweet,Bloods & Cryptos,@WoolyBully0420,USA,"@timthetatman,@CallofDuty",,0,0,0,0,20,0,2024-01-26 02:23:30,,
1750781386502664421,"@GinaLouXXCrone @Guy869Jo I just googled: ""face that will annoy opponents into reposting it &amp; making 'beardy man' slurs""...

It works very well I must say. This little duck won't be asking for her money back! 😉😂",https://twitter.com/FraserDAnderson/status/1750781386502664421,tweet,Comrade Billy Bragg (Fraser Anderson) An Binary,@FraserDAnderson,In the Highlands,"@GinaLouXXCrone,@Guy869Jo",,0,0,0,1,40,0,2024-01-26 02:23:05,,
1750780909878489463,@RadioGenoa People who annoy you…..,https://twitter.com/Rodders19722/status/1750780909878489463,tweet,Rodders,@Rodders19722,"Rotterdam ",@RadioGenoa,,0,0,0,1,1,0,2024-01-26 02:21:11,,
1750780853859340496,@YhngBones @hwalazia8 @einsdreins well the flies in your house annoy you too but they don't brag about it for you for spraying poison on them right,https://twitter.com/gumustoki/status/1750780853859340496,tweet,ロスーちゃん｡⁠*ﾟ⁠+,@gumustoki,"she/her ","@YhngBones,@hwalazia8,@einsdreins",,0,0,0,5,25,0,2024-01-26 02:20:58,,
1750780065061761533,People who ask me for money on the day that I get paid annoy me deeply.,https://twitter.com/Jada_Sadee/status/1750780065061761533,tweet,Jada,@Jada_Sadee,"Connecticut, USA",,,0,0,0,0,88,0,2024-01-26 02:17:50,,
1750779951861911862,말로 천냥빚을 진다는게 안믿겨지면 지워줘야지,https://twitter.com/annoy92/status/1750779951861911862,tweet,구비,@annoy92,,,,0,0,0,0,11,0,2024-01-26 02:17:23,,
1750779844420579769,ㅎㅅㅎ 안도와줄거야,https://twitter.com/annoy92/status/1750779844420579769,tweet,구비,@annoy92,,,,1,0,0,0,15,0,2024-01-26 02:16:57,,
1750779440999862362,"@dukeofmeropide of course you do.. im not sure how to really explain it to you but youve always felt that way to me from the moment i saw you

( he said with a flustered tone )

ahh really? i hope i never annoy you too much then!",https://twitter.com/tartalispop/status/1750779440999862362,tweet,childe 🫧,@tartalispop,ic: yamfeng1,@dukeofmeropide,,1,0,0,0,11,0,2024-01-26 02:15:21,,
1750778665150107848,"I have never stopped believing in him, ever since his rookie season I was singing this dude’s praises. I annoy my friends in real life about him. My agendas are coming to life and it’s glorious",https://twitter.com/milhossnixon/status/1750778665150107848,tweet,Zach,@milhossnixon,"SF, CA",,,0,0,0,1,200,0,2024-01-26 02:12:16,,
1750778582173892760,"That's one of the reasons you can't leave replies available for twitter, because once I do and you've got all these 🐜 coming to write their crap below. Stay and share on your ship, but stop coming to annoy others under their posts loving/sharing sylki. 🤦‍♀️ https://t.co/W5pQ1l2JXN",https://twitter.com/feelingshare/status/1750778582173892760,tweet,laurianne ,@feelingshare,France,,,1,1,1,12,1092,0,2024-01-26 02:11:56,https://pbs.twimg.com/media/GEwD1wyWEAAAgrX.jpg,
1750778350379880954,@EXzq1_ well that would annoy her,https://twitter.com/xxrheaswifexx/status/1750778350379880954,tweet,niamh (rhea’s property)🥀🖤,@xxrheaswifexx,"(she/her) ",@EXzq1_,,1,0,0,1,10,0,2024-01-26 02:11:01,,
1750778185183289787,"@Anuradhaa011 There are two types of people
1. who says things that annoy you
2. who deliberately say things just to annoy you.

First one you'll find here.",https://twitter.com/Shiva_i1/status/1750778185183289787,tweet,i1,@Shiva_i1,,@Anuradhaa011,,1,0,0,1,56,0,2024-01-26 02:10:21,,
1750777348037685623,@EXzq1_ that’s only if you annoy her,https://twitter.com/xxrheaswifexx/status/1750777348037685623,tweet,niamh (rhea’s property)🥀🖤,@xxrheaswifexx,"(she/her) ",@EXzq1_,,1,0,0,1,10,0,2024-01-26 02:07:02,,
1750777228680409575,Latin parents or grandparents and each have different experience with the culture but those parents and grandparents consider their kids to be Latino. Their classmates of other ethnicities consider them Latino. I get why that would annoy people living in Latin American countries,https://twitter.com/sulisaint/status/1750777228680409575,tweet,ren.,@sulisaint,she/her | white | 22,,,1,0,0,0,28,0,2024-01-26 02:06:33,,
1750776853865152581,"@catsscareme2021 Babies don’t cry because they are trying to annoy their parents. A crying baby needs something! The cry it our method is child abuse pure and simple, designed purely to sever the mother baby bond. It disgusts me 🤬",https://twitter.com/evoke_studio/status/1750776853865152581,tweet,So Overit,@evoke_studio,"Sunshine Coast, Queensland",@catsscareme2021,,0,0,0,3,11,0,2024-01-26 02:05:04,,
1750776582447190223,"@WmKelleyRoddye Outstanding. After a failure or 2, I've been with mine 25yrs and we've yet to shut up. I know we likely even annoy some at times, and I don't care the least bit... Ha",https://twitter.com/LP4ever66/status/1750776582447190223,tweet,James. The Pragmatic Anarchist.,@LP4ever66,"WI, USA",@WmKelleyRoddye,,1,0,1,2,60,0,2024-01-26 02:03:59,,
1750775679908810985,@Anuradhaa011 If you're easy to annoy why would someone try harder?,https://twitter.com/Shiva_i1/status/1750775679908810985,tweet,i1,@Shiva_i1,,@Anuradhaa011,,1,0,0,1,191,0,2024-01-26 02:00:24,,
1750775314676891747,"Hope it’s warmer on the other side… anyway, that time of the year already where we annoy the greens and Jack up the profits of a budget airline. ✌️ ⛳️ 🍺 🍜 🍟 https://t.co/9L4fV8rtqa",https://twitter.com/MickChris151/status/1750775314676891747,tweet,Міck Christopher,@MickChris151," Dublin. ",,,0,0,0,0,41,0,2024-01-26 01:58:57,https://pbs.twimg.com/media/GEwA3llXsAA4Uqb.jpg,
1750775070740377793,@starrspider Started* like there are videos of hers that trigger me or annoy me but her recovery journey is different to mine,https://twitter.com/almondberii/status/1750775070740377793,tweet,aienೄྀ࿐ ˊˎ- (,@almondberii,18 || recovery since 28/09/23,@starrspider,,1,0,0,1,8,0,2024-01-26 01:57:59,,
1750774300913672276,@N0SC0MNIA his fans annoy me 😭 sorry Law but I already guessed you’d get the sasuke black haired emo fans no winning 4 you in life you got dragged by blackbeard and his crew just not that guy!,https://twitter.com/sanjidykes/status/1750774300913672276,tweet,ernie @ amazon lily,@sanjidykes,"21 | DYKES FOR SANJI!! ",@N0SC0MNIA,,0,0,0,1,32,0,2024-01-26 01:54:55,,
1750773846989521078,@_PersianReez No one cares. Everyone hates these protesters they annoy Americans endlessly. It's not popular. Want to know what is popular in America? ISRAEL. https://t.co/MD3uiZQZqn,https://twitter.com/Jewtastic/status/1750773846989521078,tweet,Ron M.,@Jewtastic,Tel Aviv / Los Angeles,@_PersianReez,,0,0,0,0,47,0,2024-01-26 01:53:07,,
1750773626285273174,"Adolf Hitler-I want war. To me all means will be right. My motto is not ""Don't, whatever you do, annoy the enemy."" My motto is ""Destroy him by all and any means."" I am the one who will wage the war! https://t.co/vNRjXzmB8F",https://twitter.com/ali_keyani7/status/1750773626285273174,tweet,Usman Keyani,@ali_keyani7,,,,0,0,0,1,5,0,2024-01-26 01:52:14,https://pbs.twimg.com/media/GEv_VTvbQAAaFFY.jpg,
1750773565635641348,"Got to text her again  ☺️
I want to chat more but don't want to annoy her",https://twitter.com/adummpsssss/status/1750773565635641348,tweet,ailurophile,@adummpsssss,,,,0,0,0,0,1,0,2024-01-26 01:52:00,,
1750773361121083651,"Time for an Owain award. A TV pundir and radio pundit who annoy the hell out of me. Will switch either off as soon as they come on. Both try for an air of knowing what they are talking about. In my opinion, both speak absolute s***. 
Both stuffed with self importance - or food. https://t.co/BUSzpKhcok",https://twitter.com/owainroderick1/status/1750773361121083651,tweet,Owain Roderick,@owainroderick1,,,,0,0,0,1,538,0,2024-01-26 01:51:11,"https://pbs.twimg.com/media/GEv_F5qXMAAVN6j.jpg,https://pbs.twimg.com/media/GEv_GCKW4AAUaW5.jpg",
1750773048452800744,@luminescent_rat I live in peace blocking mfs that mildly annoy me,https://twitter.com/koikoi_karp/status/1750773048452800744,tweet,koi karp,@koikoi_karp,(she/her) wrapped in a blanket,@luminescent_rat,,0,0,0,2,12,0,2024-01-26 01:49:57,,
1750773023588634639,"I am egoistic, arrogant, intolerant, stubborn, and lack a sense of humour.

If you try to annoy me, I will simply block you and not give you another chance to try harder.",https://twitter.com/Anuradhaa011/status/1750773023588634639,tweet,Anuradha,@Anuradhaa011,,,,8,1,1,23,1975,1,2024-01-26 01:49:51,,
1750772836418072683,"@ColorsTV Jesper: “If Pekka Rollins kills us all, I'm going to get Wylan's ghost to teach my ghost how to play the flute just so that I can annoy the hell out of your ghost.”

#AbhishekKumar #BBKing",https://twitter.com/devilsangelics/status/1750772836418072683,tweet,Devils Life,@devilsangelics,,@ColorsTV,"#AbhishekKumar,#BBKing",0,0,0,0,7,0,2024-01-26 01:49:06,,
1750772112506404888,@figgarland @ThugLuffy Do you have a job? Deadass why are you spending so much time trying to annoy someone online.,https://twitter.com/twattermomen/status/1750772112506404888,tweet,YeatD1Glazer,@twattermomen,🧰🧰🧰🧰🧰🧰🧰🧰,"@figgarland,@ThugLuffy",,1,0,0,0,18,0,2024-01-26 01:46:14,,
1750772054368964945,Nicki Minaj is so unserious!!! Lmaoo get up on ya good foot.. watch me annoy everyone with this 🤣😂,https://twitter.com/tangelique__/status/1750772054368964945,tweet,Topanga🌻,@tangelique__,"Bronx, NY",,,4,0,0,0,61,0,2024-01-26 01:46:00,,
1750771501278851254,@orloff_jeff @WillieM21199981 @AP Why does the truth annoy you so much?,https://twitter.com/PossiblyNicG/status/1750771501278851254,tweet,NG,@PossiblyNicG,"Seattle, WA","@orloff_jeff,@WillieM21199981,@AP",,1,0,0,0,28,0,2024-01-26 01:43:48,,
1750771406382731659,@BillyM2k It was emergency service when I was young. Now I’m a IT manager. My ability to annoy is peaking.,https://twitter.com/mpsaville/status/1750771406382731659,tweet,Matt,@mpsaville,"Melbourne, Australia",@BillyM2k,,0,0,0,1,37,0,2024-01-26 01:43:25,,
1750771301248086309,"What is a smell that you absolutely can't stand? — Stinky neet girls, I absolutely can't stand them definitely don't send them to my DMs that would annoy me so much https://t.co/05ikyrcqVu",https://twitter.com/Tomoko_Lover/status/1750771301248086309,tweet,A̷ ̵u̶ ̸g̸ ̶u̸ ̷s̴ ̸t̸ ̷u̵ ̸s̶,@Tomoko_Lover,Texas,,,0,0,0,3,129,0,2024-01-26 01:43:00,,
1750771087955149236,Pretending to be a dog to annoy rowan,https://twitter.com/aferalboy/status/1750771087955149236,tweet,Feral Babe,@aferalboy,Ro 💖💖,,,0,0,0,1,28,0,2024-01-26 01:42:09,,
1750770407915852169,"I know.. My voice is disgusting hehe..
.
Sometimes I like to complain just to annoy, not because I really complain ¯⁠\⁠_⁠(⁠ツ⁠)⁠_⁠/⁠¯ https://t.co/oXO7us7mmX",https://twitter.com/terriblesdemons/status/1750770407915852169,tweet,Kaycu_KC ( Kayser_Cute ),@terriblesdemons,,,,1,0,0,2,46,0,2024-01-26 01:39:27,https://pbs.twimg.com/ext_tw_video_thumb/1750770397853683712/pu/img/kSfApWZeDgD4lRI2.jpg,https://video.twimg.com/ext_tw_video/1750770397853683712/pu/vid/avc1/720x720/mem5rHbJvg_IJ7_Y.mp4?tag=12
1750770336633618865,@VinceMcMahon I’m just mad you let the undertakers streak end at Wrestlmania…..don’t really care about the other stuff,https://twitter.com/Alexjonez2/status/1750770336633618865,tweet,Only on here to annoy Spenny,@Alexjonez2,Columbus OHIO 🇺🇸,@VinceMcMahon,,0,0,0,0,25,0,2024-01-26 01:39:10,,
1750769902082818193,Most annoying part is that when Drake responds he will get that number one hit and break that record and his fans will annoy us for life,https://twitter.com/yummymummyMw/status/1750769902082818193,tweet,Aquarius❤️ Josie and Lawrence Aunty🐝,@yummymummyMw,"In my feelings ",,,1,0,0,2,148,0,2024-01-26 01:37:27,,
1750769560092082592,@LuckyMcGee Drug dude bros annoy me but this guy deserves a statue,https://twitter.com/MontereyRaider/status/1750769560092082592,tweet,AgeOfAshes,@MontereyRaider,,@LuckyMcGee,,0,0,0,2,13,0,2024-01-26 01:36:05,,
1750769300971897179,@JoJoFromJerz I am surprised more folks don't do stuff like that to just annoy the crap out of him. Or they talk about how he stares at the jury pool or court folks. I would be like.... https://t.co/Vw3y6ehjv2,https://twitter.com/KennyR2144/status/1750769300971897179,tweet,Kenneth,@KennyR2144,"Michigan, USA",@JoJoFromJerz,,0,0,0,0,8,0,2024-01-26 01:35:03,https://pbs.twimg.com/tweet_video_thumb/GEv7ZZsWcAAblPy.jpg,https://video.twimg.com/tweet_video/GEv7ZZsWcAAblPy.mp4
